TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Driver/Shooter,Spot-Up Shooter,Rebounder,Post Scorer,Not Scouted,Driver/Slasher
04:37,,Layup MISSED by Lawrence's CJ Campbell,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,Lawrence,0,0,False,CJ Campbell,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Cameron Nash,Nathan Valentine,Nicolas Manzanera,Nolan Koch",277,273.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
04:33,,Defensive rebound by Wis.-Whitewater's Isaac Verges,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Cameron Nash,Nathan Valentine,Nicolas Manzanera,Nolan Koch",273,271.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0
04:31,,Personal Foul on Lawrence's Nicolas Manzanera (Isaac Verges draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,Lawrence,0,0,False,Nicolas Manzanera,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Cameron Nash,Nathan Valentine,Nicolas Manzanera,Nolan Koch",271,271.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0
04:31,,Free Throw MISSED by Wis.-Whitewater's Isaac Verges,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Cameron Nash,Nathan Valentine,Nicolas Manzanera,Nolan Koch",271,271.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,0
04:31,,Wis.-Whitewater gets a rebound from a dead ball.,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Cameron Nash,Nathan Valentine,Nicolas Manzanera,Nolan Koch",271,271.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
04:31,,Subbing out for Lawrence-Nathan Valentine,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,,0,0,False,Nathan Valentine,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Cameron Nash,Nicolas Manzanera,Nolan Koch",271,271.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
04:31,,Subbing in for Lawrence-Jackson Weber,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,,0,0,False,Jackson Weber,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Cameron Nash,Jackson Weber,Nicolas Manzanera,Nolan Koch",271,271.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
04:31,,Free Throw MISSED by Wis.-Whitewater's Isaac Verges,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Cameron Nash,Jackson Weber,Nicolas Manzanera,Nolan Koch",271,270.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,0
04:30,,Defensive rebound by Lawrence's Nicolas Manzanera,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,Lawrence,0,0,False,Nicolas Manzanera,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Cameron Nash,Jackson Weber,Nicolas Manzanera,Nolan Koch",270,251.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0
04:11,,Turnover by Lawrence 's Jackson Weber,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,,0,0,True,Jackson Weber,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Cameron Nash,Jackson Weber,Nicolas Manzanera,Nolan Koch",251,251.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,0
04:11,,Steal by Wis.-Whitewater's Isaac Verges,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Cameron Nash,Jackson Weber,Nicolas Manzanera,Nolan Koch",251,243.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,0
04:03,,Personal Foul on Lawrence's Cameron Nash (Richie Warren draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,Lawrence,0,0,False,Cameron Nash,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Cameron Nash,Jackson Weber,Nicolas Manzanera,Nolan Koch",243,243.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,0
04:03,,Subbing out for Lawrence-Cameron Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,,0,0,False,Cameron Nash,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Jackson Weber,Nicolas Manzanera,Nolan Koch",243,243.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
04:03,,Subbing in for Lawrence-Matai Edgecombe,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,,0,0,False,Matai Edgecombe,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",243,243.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
04:03,,Free Throw MISSED by Wis.-Whitewater's Richie Warren,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,Wis.-Whitewater,0,0,False,Richie Warren,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",243,243.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,0
04:03,,Defensive rebound by Lawrence's CJ Campbell,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,Lawrence,0,0,False,CJ Campbell,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",243,231.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0
03:51,,Personal Foul on Wis.-Whitewater's Luke Bara (Nicolas Manzanera draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,Wis.-Whitewater,0,0,False,Luke Bara,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",231,231.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,0
03:51,,Free Throw MISSED by Lawrence's Nicolas Manzanera,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,Lawrence,0,0,False,Nicolas Manzanera,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",231,231.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,0
03:51,,Lawrence gets a rebound from a dead ball.,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",231,231.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
03:51,,Subbing out for Wis.-Whitewater-Brock Marino,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,,0,0,False,Brock Marino,"Collin Madson,Isaac Verges,Luke Bara,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",231,231.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
03:51,,Subbing out for Wis.-Whitewater-Luke Bara,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,,0,0,False,Luke Bara,"Collin Madson,Isaac Verges,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",231,231.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
03:51,,Subbing in for Wis.-Whitewater-Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,,0,0,False,Jake Quast,"Collin Madson,Isaac Verges,Jake Quast,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",231,231.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
03:51,,Subbing in for Wis.-Whitewater-Rashad Rogers,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,23.0,37.0,,0,0,False,Rashad Rogers,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",231,231.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
03:51,,Free Throw by Lawrence's Nicolas Manzanera,(37-24),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,37.0,24.0,24.0,37.0,Lawrence,1,0,True,Nicolas Manzanera,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",231,212.0,19.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,2,0
03:32,,Jumper MISSED by Wis.-Whitewater's Richie Warren,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,24.0,37.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",212,210.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0
03:30,,Offensive rebound by Wis.-Whitewater's Isaac Verges,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,24.0,37.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",210,210.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0
03:30,,Layup by Wis.-Whitewater's Richie Warren,(39-24),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,39.0,24.0,24.0,39.0,Wis.-Whitewater,0,2,True,Richie Warren,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",210,210.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0
03:30,,Assist by Wis.-Whitewater's Isaac Verges,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,24.0,39.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",210,210.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,0
03:30,,Personal Foul on Lawrence's Matai Edgecombe (Richie Warren draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,24.0,39.0,Lawrence,0,0,False,Matai Edgecombe,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",210,210.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,0
03:30,,Free Throw by Wis.-Whitewater's Richie Warren,(40-24),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,40.0,24.0,24.0,40.0,Wis.-Whitewater,0,1,True,Richie Warren,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera,Nolan Koch",210,210.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,2,0
03:30,,Subbing out for Lawrence-Nolan Koch,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,24.0,40.0,,0,0,False,Nolan Koch,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicolas Manzanera",210,210.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0
03:30,,Subbing in for Lawrence-Nicholas Gouriotis,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,24.0,40.0,,0,0,False,Nicholas Gouriotis,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicholas Gouriotis,Nicolas Manzanera",210,191.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0
03:11,,2 Pointer MISSED by Lawrence's Nicolas Manzanera,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,24.0,40.0,Lawrence,0,0,False,Nicolas Manzanera,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicholas Gouriotis,Nicolas Manzanera",191,188.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0
03:08,,Defensive rebound by Wis.-Whitewater's Richie Warren,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,24.0,40.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicholas Gouriotis,Nicolas Manzanera",188,183.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,0
03:03,,Jumper by Wis.-Whitewater's Collin Madson,(43-24),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,43.0,24.0,24.0,43.0,Wis.-Whitewater,0,3,True,Collin Madson,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicholas Gouriotis,Nicolas Manzanera",183,183.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,2,0
03:03,,Assist by Wis.-Whitewater's Rashad Rogers,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,24.0,43.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicholas Gouriotis,Nicolas Manzanera",183,181.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,2,0
03:01,,Lawrence takes a [full] time out.,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,24.0,43.0,,0,0,False,,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicholas Gouriotis,Nicolas Manzanera",181,152.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0
02:32,,Personal Foul on Wis.-Whitewater's Richie Warren (Matai Edgecombe draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,24.0,43.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicholas Gouriotis,Nicolas Manzanera",152,152.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,2,0
02:32,,Free Throw by Lawrence's Matai Edgecombe,(43-25),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,43.0,25.0,25.0,43.0,Lawrence,1,0,True,Matai Edgecombe,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicholas Gouriotis,Nicolas Manzanera",152,152.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,2,0
02:32,,Subbing out for Lawrence-Nicolas Manzanera,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,25.0,43.0,,0,0,False,Nicolas Manzanera,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Matai Edgecombe,Nicholas Gouriotis",152,152.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0
02:32,,Subbing in for Lawrence-Landon Key,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,25.0,43.0,,0,0,False,Landon Key,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers,Richie Warren","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",152,152.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1
02:32,,Subbing out for Wis.-Whitewater-Richie Warren,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,25.0,43.0,,0,0,False,Richie Warren,"Collin Madson,Isaac Verges,Jake Quast,Rashad Rogers","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",152,152.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1
02:32,,Subbing in for Wis.-Whitewater-JR Lukenbill,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,25.0,43.0,,0,0,False,JR Lukenbill,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Rashad Rogers","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",152,152.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1
02:32,,Free Throw MISSED by Lawrence's Matai Edgecombe,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,25.0,43.0,Lawrence,0,0,False,Matai Edgecombe,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Rashad Rogers","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",152,152.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,1
02:32,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,25.0,43.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Rashad Rogers","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",152,130.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1
02:10,,Jumper MISSED by Wis.-Whitewater's Collin Madson,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,25.0,43.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Rashad Rogers","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",130,127.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,2,1
02:07,,Defensive rebound by Lawrence's Matai Edgecombe,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,25.0,43.0,Lawrence,0,0,False,Matai Edgecombe,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Rashad Rogers","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",127,116.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1
01:56,,Jumper MISSED by Lawrence's Nicholas Gouriotis,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,25.0,43.0,Lawrence,0,0,False,Nicholas Gouriotis,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Rashad Rogers","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",116,113.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,2,1
01:53,,Defensive rebound by Wis.-Whitewater's Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,25.0,43.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Rashad Rogers","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",113,108.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1
01:48,,Layup MISSED by Wis.-Whitewater's Rashad Rogers,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,25.0,43.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Rashad Rogers","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",108,107.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1
01:47,,Defensive rebound by Lawrence's CJ Campbell,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,25.0,43.0,Lawrence,0,0,False,CJ Campbell,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Rashad Rogers","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",107,107.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1
01:47,,Personal Foul on Wis.-Whitewater's Rashad Rogers (CJ Campbell draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,25.0,43.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Rashad Rogers","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",107,107.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,1
01:47,,Free Throw by Lawrence's CJ Campbell,(43-26),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,43.0,26.0,26.0,43.0,Lawrence,1,0,True,CJ Campbell,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Rashad Rogers","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",107,107.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,2,1
01:47,,Subbing out for Wis.-Whitewater-Rashad Rogers,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,26.0,43.0,,0,0,False,Rashad Rogers,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",107,107.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1
01:47,,Subbing in for Wis.-Whitewater-Joey Berezowitz,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,26.0,43.0,,0,0,False,Joey Berezowitz,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Joey Berezowitz","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",107,107.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1
01:47,,Free Throw by Lawrence's CJ Campbell,(43-27),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,43.0,27.0,27.0,43.0,Lawrence,1,0,True,CJ Campbell,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Joey Berezowitz","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",107,90.0,17.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,2,1
01:30,,Personal Foul on Lawrence's Jackson Weber (Isaac Verges draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,43.0,Lawrence,0,0,False,Jackson Weber,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Joey Berezowitz","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",90,90.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,1
01:30,,Free Throw MISSED by Wis.-Whitewater's Isaac Verges,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,43.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Joey Berezowitz","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",90,90.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,1
01:30,,Defensive rebound by Lawrence's Matai Edgecombe,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,43.0,Lawrence,0,0,False,Matai Edgecombe,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Joey Berezowitz","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",90,66.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1
01:06,,Turnover by Lawrence 's Landon Key,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,43.0,,0,0,True,Landon Key,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Joey Berezowitz","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",66,66.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,2,1
01:06,,Steal by Wis.-Whitewater's JR Lukenbill,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,43.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Collin Madson,Isaac Verges,JR Lukenbill,Jake Quast,Joey Berezowitz","CJ Campbell,Jackson Weber,Landon Key,Matai Edgecombe,Nicholas Gouriotis",66,59.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,1
