TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Post Scorer,Driver/Shooter,Driver/Slasher,Spot-Up Shooter,Unclassified,Mid-Range Specialist
12:53,,Subbing in for Elmhurst-Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,12.0,13.0,,0,0,False,Vinnie Adjahoungbeta,"Brock Marino,Collin Madson,Isaac Verges,Jake Quast,Luke Bara","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson,Vinnie Adjahoungbeta",773,773.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1
12:53,,Free Throw by Wis.-Whitewater's Isaac Verges,(12-14),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,14.0,12.0,12.0,14.0,Wis.-Whitewater,0,1,True,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,Jake Quast,Luke Bara","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson,Vinnie Adjahoungbeta",773,773.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,1,1
12:53,,Subbing out for Wis.-Whitewater-Isaac Verges,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,12.0,14.0,,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Jake Quast,Luke Bara","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson,Vinnie Adjahoungbeta",773,773.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1
12:53,,Subbing in for Wis.-Whitewater-Joey Berezowitz,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,12.0,14.0,,0,0,False,Joey Berezowitz,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Luke Bara","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson,Vinnie Adjahoungbeta",773,757.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1
12:37,,Jumper by Elmhurst's EJ Marshall,(15-14),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,14.0,15.0,15.0,14.0,Elmhurst,3,0,True,EJ Marshall,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Luke Bara","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson,Vinnie Adjahoungbeta",757,757.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,3,0,0,1,1
12:37,,Assist by Elmhurst's Jack Cherry,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,15.0,14.0,Elmhurst,0,0,False,Jack Cherry,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Luke Bara","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson,Vinnie Adjahoungbeta",757,741.0,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,1
12:21,,Jumper MISSED by Wis.-Whitewater's Joey Berezowitz,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,15.0,14.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Luke Bara","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson,Vinnie Adjahoungbeta",741,737.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,1
12:17,,Defensive rebound by Elmhurst's Jack Cherry,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,15.0,14.0,Elmhurst,0,0,False,Jack Cherry,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Luke Bara","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson,Vinnie Adjahoungbeta",737,717.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,1
11:57,,2 Pointer by Elmhurst's Jack Cherry,(17-14),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,14.0,17.0,17.0,14.0,Elmhurst,2,0,True,Jack Cherry,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Luke Bara","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson,Vinnie Adjahoungbeta",717,698.0,19.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1
11:38,,Turnover by Wis.-Whitewater 's Brock Marino,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,14.0,,0,0,True,Brock Marino,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Luke Bara","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson,Vinnie Adjahoungbeta",698,698.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,1
11:38,,Commercial time out.,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,14.0,,0,0,False,,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Luke Bara","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson,Vinnie Adjahoungbeta",698,698.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1
11:38,,Subbing out for Wis.-Whitewater-Luke Bara,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,14.0,,0,0,False,Luke Bara,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson,Vinnie Adjahoungbeta",698,698.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1
11:38,,Subbing in for Wis.-Whitewater-Darius Chestnut,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,14.0,,0,0,False,Darius Chestnut,"Brock Marino,Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson,Vinnie Adjahoungbeta",698,698.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1
11:38,,Subbing out for Elmhurst-Talen Pearson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,14.0,,0,0,False,Talen Pearson,"Brock Marino,Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz","EJ Marshall,Jack Cherry,Luke Smith,Vinnie Adjahoungbeta",698,698.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1
11:38,,Subbing in for Elmhurst-Aidyn Boone,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,14.0,,0,0,False,Aidyn Boone,"Brock Marino,Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz","Aidyn Boone,EJ Marshall,Jack Cherry,Luke Smith,Vinnie Adjahoungbeta",698,678.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1
11:18,,Turnover by Elmhurst 's Aidyn Boone,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,14.0,,0,0,True,Aidyn Boone,"Brock Marino,Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz","Aidyn Boone,EJ Marshall,Jack Cherry,Luke Smith,Vinnie Adjahoungbeta",678,647.0,31.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,1
10:47,,2 Pointer by Wis.-Whitewater's Collin Madson,(17-16),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,16.0,17.0,17.0,16.0,Wis.-Whitewater,0,2,True,Collin Madson,"Brock Marino,Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz","Aidyn Boone,EJ Marshall,Jack Cherry,Luke Smith,Vinnie Adjahoungbeta",647,647.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1
10:47,,Personal Foul on Elmhurst's Vinnie Adjahoungbeta (Collin Madson draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,16.0,Elmhurst,0,0,False,Vinnie Adjahoungbeta,"Brock Marino,Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz","Aidyn Boone,EJ Marshall,Jack Cherry,Luke Smith,Vinnie Adjahoungbeta",647,647.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,1
10:47,,Subbing out for Elmhurst-Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,16.0,,0,0,False,Vinnie Adjahoungbeta,"Brock Marino,Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz","Aidyn Boone,EJ Marshall,Jack Cherry,Luke Smith",647,647.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1
10:47,,Subbing in for Elmhurst-Dominic Trelenberg,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,16.0,,0,0,False,Dominic Trelenberg,"Brock Marino,Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith",647,647.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1
10:47,,Free Throw by Wis.-Whitewater's Collin Madson,(17-17),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,17.0,17.0,17.0,17.0,Wis.-Whitewater,0,1,True,Collin Madson,"Brock Marino,Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith",647,647.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,1
10:47,,Subbing out for Wis.-Whitewater-Brock Marino,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,17.0,,0,0,False,Brock Marino,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith",647,647.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1
10:47,,Subbing in for Wis.-Whitewater-Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,17.0,,0,0,False,Richie Warren,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith",647,633.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1
10:33,,2 Pointer MISSED by Elmhurst's Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,17.0,Elmhurst,0,0,False,Luke Smith,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith",633,630.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1
10:30,,Defensive rebound by Wis.-Whitewater's Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,17.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith",630,625.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,1
10:25,,2 Pointer by Wis.-Whitewater's Joey Berezowitz,(17-19),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,19.0,17.0,17.0,19.0,Wis.-Whitewater,0,2,True,Joey Berezowitz,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith",625,606.0,19.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1
10:06,,Jumper MISSED by Elmhurst's EJ Marshall,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,19.0,Elmhurst,0,0,False,EJ Marshall,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith",606,604.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,1
10:04,,Offensive rebound by Elmhurst's Elmhurst,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,19.0,Elmhurst,0,0,False,,"Collin Madson,Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith",604,604.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1
10:04,,Subbing out for Wis.-Whitewater-Collin Madson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,19.0,,0,0,False,Collin Madson,"Darius Chestnut,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith",604,604.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1
10:04,,Subbing in for Wis.-Whitewater-JR Lukenbill,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,19.0,,0,0,False,JR Lukenbill,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Jack Cherry,Luke Smith",604,604.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1
10:04,,Subbing out for Elmhurst-Jack Cherry,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,19.0,,0,0,False,Jack Cherry,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith",604,604.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
10:04,,Subbing in for Elmhurst-Sebastian Blachut,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,19.0,,0,0,False,Sebastian Blachut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",604,599.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
09:59,,Personal Foul on Wis.-Whitewater's Darius Chestnut (Sebastian Blachut draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,17.0,19.0,Wis.-Whitewater,0,0,False,Darius Chestnut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",599,599.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0
09:59,,Free Throw by Elmhurst's Sebastian Blachut,(18-19),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,19.0,18.0,18.0,19.0,Elmhurst,1,0,True,Sebastian Blachut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",599,598.0,1.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,0
09:58,,Free Throw MISSED by Elmhurst's Sebastian Blachut,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,18.0,19.0,Elmhurst,0,0,False,Sebastian Blachut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",598,597.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0
09:57,,Defensive rebound by Wis.-Whitewater's Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,18.0,19.0,Wis.-Whitewater,0,0,False,Richie Warren,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",597,583.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0
09:43,,2 Pointer by Wis.-Whitewater's Richie Warren,(18-21),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,21.0,18.0,18.0,21.0,Wis.-Whitewater,0,2,True,Richie Warren,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",583,568.0,15.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
09:28,,Layup by Elmhurst's Aidyn Boone,(20-21),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,21.0,20.0,20.0,21.0,Elmhurst,2,0,True,Aidyn Boone,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",568,568.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
09:28,,Assist by Elmhurst's Sebastian Blachut,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,21.0,Elmhurst,0,0,False,Sebastian Blachut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",568,543.0,25.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0
09:03,,Layup by Wis.-Whitewater's Richie Warren,(20-23),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,23.0,20.0,20.0,23.0,Wis.-Whitewater,0,2,True,Richie Warren,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",543,543.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
09:03,,Assist by Wis.-Whitewater's Darius Chestnut,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,Wis.-Whitewater,0,0,False,Darius Chestnut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",543,523.0,20.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0
08:43,,Personal Foul on Wis.-Whitewater's Darius Chestnut (Sebastian Blachut draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,Wis.-Whitewater,0,0,False,Darius Chestnut,"Darius Chestnut,JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",523,523.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0
08:43,,Subbing out for Wis.-Whitewater-Darius Chestnut,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,,0,0,False,Darius Chestnut,"JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",523,523.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
08:43,,Subbing in for Wis.-Whitewater-Luke Bara,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,,0,0,False,Luke Bara,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",523,512.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
08:32,,Jumper MISSED by Elmhurst's Sebastian Blachut,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,Elmhurst,0,0,False,Sebastian Blachut,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",512,509.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0
08:29,,Defensive rebound by Wis.-Whitewater's Joey Berezowitz,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",509,497.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0
08:17,,Offensive foul by Wis.-Whitewater's Jake Quast,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,Wis.-Whitewater,0,0,True,Jake Quast,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",497,497.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,0,0
08:17,,Offensive turnover by Wis.-Whitewater's Jake Quast,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,Wis.-Whitewater,0,0,True,Jake Quast,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,EJ Marshall,Luke Smith,Sebastian Blachut",497,497.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
08:17,,Subbing out for Elmhurst-EJ Marshall,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,,0,0,False,EJ Marshall,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut",497,497.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
08:17,,Subbing in for Elmhurst-Talen Pearson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,,0,0,False,Talen Pearson,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",497,483.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
08:03,,Jumper MISSED by Elmhurst's Talen Pearson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,Elmhurst,0,0,False,Talen Pearson,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",483,478.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
07:58,,Defensive rebound by Wis.-Whitewater's Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,Wis.-Whitewater,0,0,False,Richie Warren,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",478,471.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
07:51,,Jumper MISSED by Wis.-Whitewater's Jake Quast,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,Wis.-Whitewater,0,0,False,Jake Quast,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",471,466.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0
07:46,,Defensive rebound by Elmhurst's Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,20.0,23.0,Elmhurst,0,0,False,Luke Smith,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",466,465.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
07:45,,Layup by Elmhurst's Dominic Trelenberg,(22-23),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,23.0,22.0,22.0,23.0,Elmhurst,2,0,True,Dominic Trelenberg,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",465,465.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
07:45,,Assist by Elmhurst's Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,22.0,23.0,Elmhurst,0,0,False,Luke Smith,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",465,451.0,14.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
07:31,,Personal Foul on Elmhurst's Aidyn Boone (Richie Warren draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,22.0,23.0,Elmhurst,0,0,False,Aidyn Boone,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",451,451.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
07:31,,Commercial time out.,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,22.0,23.0,,0,0,False,,"JR Lukenbill,Jake Quast,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",451,451.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
07:31,,Subbing out for Wis.-Whitewater-Jake Quast,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,22.0,23.0,,0,0,False,Jake Quast,"JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",451,451.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
07:31,,Subbing in for Wis.-Whitewater-Collin Madson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,22.0,23.0,,0,0,False,Collin Madson,"Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",451,451.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
